pmid,doi,annee,modele,theme,themes_secondaires,journal,titre,url,fichier
24982785,10.5173/ceju.2014.01.art14,2014,in_vitro,reproduction,,Central European journal of urology,The influence of direct mobile phone radiation on sperm quality.,https://pubmed.ncbi.nlm.nih.gov/24982785/,in_vitro/reproduction/2014_24982785_the-influence-of-direct-mobile-phone-radiation-on.md
19649291,10.1371/journal.pone.0006446,2009,in_vitro,reproduction,stress_oxydatif;genotoxicite_epigenetique;apoptose_mitochondrie,PloS one,Mobile phone radiation induces reactive oxygen species production and DNA damage in human spermatozoa in vitro.,https://pubmed.ncbi.nlm.nih.gov/19649291/,in_vitro/reproduction/2009_19649291_mobile-phone-radiation-induces-reactive-oxygen-spe.md
39950292,10.2174/0115701794360303250109065121,2025,in_vitro,stress_oxydatif,cancer,Current organic synthesis,"Design, Synthesis, and Biological Evaluation of Some Novel o-aminophenol Derivatives.",https://pubmed.ncbi.nlm.nih.gov/39950292/,in_vitro/stress_oxydatif/2025_39950292_design-synthesis-and-biological-evaluation-of-some.md
40298279,10.1111/cpr.70041,2025,in_vitro,stress_oxydatif,cancer;apoptose_mitochondrie;calcium_canaux_ioniques,Cell proliferation,Synergistical Induction of Apoptosis via Cold Atmospheric Plasma and Nanohydroxyapatite for Selective Inhibition of Oral Squamous Cell Carcinoma in Tumour Microenvironment.,https://pubmed.ncbi.nlm.nih.gov/40298279/,in_vitro/stress_oxydatif/2025_40298279_synergistical-induction-of-apoptosis-via-cold-atmo.md
40854925,10.1038/s41598-025-15090-w,2025,in_vitro,stress_oxydatif,genotoxicite_epigenetique;apoptose_mitochondrie,Scientific reports,Impact of in vitro exposure to 5G-modulated 3.5 GHz fields on oxidative stress and DNA repair in skin cells.,https://pubmed.ncbi.nlm.nih.gov/40854925/,in_vitro/stress_oxydatif/2025_40854925_impact-of-in-vitro-exposure-to-5g-modulated-3-5-gh.md
38583875,10.1080/02656736.2024.2335201,2024,in_vitro,stress_oxydatif,thermique;genotoxicite_epigenetique;apoptose_mitochondrie,"International journal of hyperthermia : the official journal of European Society for Hyperthermic Oncology, North American Hyperthermia Group",Microwave hyperthermia enhances radiosensitization by decreasing DNA repair efficiency and inducing oxidative stress in PC3 prostatic adenocarcinoma cells.,https://pubmed.ncbi.nlm.nih.gov/38583875/,in_vitro/stress_oxydatif/2024_38583875_microwave-hyperthermia-enhances-radiosensitization.md
38671778,10.3390/bioengineering11040357,2024,in_vitro,stress_oxydatif,neuroinflammation;genotoxicite_epigenetique,"Bioengineering (Basel, Switzerland)",Pulsed Radiofrequency Electromagnetic Fields as Modulators of Inflammation and Wound Healing in Primary Dermal Fibroblasts of Ulcers.,https://pubmed.ncbi.nlm.nih.gov/38671778/,in_vitro/stress_oxydatif/2024_38671778_pulsed-radiofrequency-electromagnetic-fields-as-mo.md
38758777,10.1371/journal.pone.0299017,2024,in_vitro,stress_oxydatif,apoptose_mitochondrie,PloS one,Radio frequency electromagnetic radiations interfere with the Leydig cell functions in-vitro.,https://pubmed.ncbi.nlm.nih.gov/38758777/,in_vitro/stress_oxydatif/2024_38758777_radio-frequency-electromagnetic-radiations-interfe.md
38137349,10.3390/biomedicines11123129,2023,in_vitro,stress_oxydatif,apoptose_mitochondrie;genotoxicite_epigenetique,Biomedicines,The Exposure to 2.45 GHz Electromagnetic Radiation Induced Different Cell Responses in Neuron-like Cells and Peripheral Blood Mononuclear Cells.,https://pubmed.ncbi.nlm.nih.gov/38137349/,in_vitro/stress_oxydatif/2023_38137349_the-exposure-to-2-45-ghz-electromagnetic-radiation.md
34047676,10.1080/09553002.2021.1934751,2021,in_vitro,stress_oxydatif,cancer;dosimetrie_exposition,International journal of radiation biology,Effects of 1800 MHz radiofrequency fields on signal transduction and antioxidant proteins in human A172 glioblastoma cells.,https://pubmed.ncbi.nlm.nih.gov/34047676/,in_vitro/stress_oxydatif/2021_34047676_effects-of-1800-mhz-radiofrequency-fields-on-signa.md
32072661,10.1002/bem.22255,2020,in_vitro,stress_oxydatif,genotoxicite_epigenetique;apoptose_mitochondrie,Bioelectromagnetics,The Effects of Mobile Phone Radiofrequency Radiation on Cochlear Stria Marginal Cells in Sprague-Dawley Rats.,https://pubmed.ncbi.nlm.nih.gov/32072661/,in_vitro/stress_oxydatif/2020_32072661_the-effects-of-mobile-phone-radiofrequency-radiati.md
33254645,10.1016/j.envpol.2020.115632,2020,in_vitro,stress_oxydatif,genotoxicite_epigenetique;apoptose_mitochondrie,"Environmental pollution (Barking, Essex : 1987)","Effects of different mobile phone UMTS signals on DNA, apoptosis and oxidative stress in human lymphocytes.",https://pubmed.ncbi.nlm.nih.gov/33254645/,in_vitro/stress_oxydatif/2020_33254645_effects-of-different-mobile-phone-umts-signals-on.md
31330957,10.3390/molecules24142629,2019,in_vitro,stress_oxydatif,,"Molecules (Basel, Switzerland)",Chitosan-Based Bioactive Hemostatic Agents with Antibacterial Properties-Synthesis and Characterization.,https://pubmed.ncbi.nlm.nih.gov/31330957/,in_vitro/stress_oxydatif/2019_31330957_chitosan-based-bioactive-hemostatic-agents-with-an.md
30482060,10.1080/15368378.2018.1550787,2018,in_vitro,stress_oxydatif,apoptose_mitochondrie;dosimetrie_exposition,Electromagnetic biology and medicine,Radiofrequency radiation at 2.856 GHz does not affect key cellular endpoints in neuron-like PC12 cells.,https://pubmed.ncbi.nlm.nih.gov/30482060/,in_vitro/stress_oxydatif/2018_30482060_radiofrequency-radiation-at-2-856-ghz-does-not-aff.md
28494430,10.1016/j.colsurfb.2017.04.026,2017,in_vitro,stress_oxydatif,,"Colloids and surfaces. B, Biointerfaces",Novel cosmetic formulations containing a biosurfactant from Lactobacillus paracasei.,https://pubmed.ncbi.nlm.nih.gov/28494430/,in_vitro/stress_oxydatif/2017_28494430_novel-cosmetic-formulations-containing-a-biosurfac.md
28836500,10.4149/gpb_2017007,2017,in_vitro,stress_oxydatif,thermique;dosimetrie_exposition;apoptose_mitochondrie,General physiology and biophysics,In vitro non-thermal oxidative stress response after 1800 MHz radiofrequency radiation.,https://pubmed.ncbi.nlm.nih.gov/28836500/,in_vitro/stress_oxydatif/2017_28836500_in-vitro-non-thermal-oxidative-stress-response-aft.md
29148897,10.1080/10934529.2017.1383124,2017,in_vitro,stress_oxydatif,cancer;dosimetrie_exposition;thermique,"Journal of environmental science and health. Part A, Toxic/hazardous substances & environmental engineering",Oxidative stress response in SH-SY5Y cells exposed to short-term 1800 MHz radiofrequency radiation.,https://pubmed.ncbi.nlm.nih.gov/29148897/,in_vitro/stress_oxydatif/2017_29148897_oxidative-stress-response-in-sh-sy5y-cells-exposed.md
29934169,10.1016/j.foodchem.2017.03.106,2017,in_vitro,stress_oxydatif,,Food chemistry,"Nutritional, chemical and antioxidant/pro-oxidant profiles of silverskin, a coffee roasting by-product.",https://pubmed.ncbi.nlm.nih.gov/29934169/,in_vitro/stress_oxydatif/2017_29934169_nutritional-chemical-and-antioxidant-pro-oxidant-p.md
31763251,10.1007/s12070-017-1176-4,2017,in_vitro,stress_oxydatif,genotoxicite_epigenetique,Indian journal of otolaryngology and head and neck surgery : official publication of the Association of Otolaryngologists of India,Effect of Radiofrequency on DNA Damage and Oxidative Status in Patients with Turbinate Hypertrophy.,https://pubmed.ncbi.nlm.nih.gov/31763251/,in_vitro/stress_oxydatif/2017_31763251_effect-of-radiofrequency-on-dna-damage-and-oxidati.md
24665905,10.3109/15368378.2014.900507,2014,in_vitro,stress_oxydatif,apoptose_mitochondrie;genotoxicite_epigenetique;dosimetrie_exposition,Electromagnetic biology and medicine,Oxidative changes and apoptosis induced by 1800-MHz electromagnetic radiation in NIH/3T3 cells.,https://pubmed.ncbi.nlm.nih.gov/24665905/,in_vitro/stress_oxydatif/2014_24665905_oxidative-changes-and-apoptosis-induced-by-1800-mh.md
24105709,10.1093/jrr/rrt116,2013,in_vitro,stress_oxydatif,dosimetrie_exposition,Journal of radiation research,Effects of combined radiofrequency radiation exposure on levels of reactive oxygen species in neuronal cells.,https://pubmed.ncbi.nlm.nih.gov/24105709/,in_vitro/stress_oxydatif/2013_24105709_effects-of-combined-radiofrequency-radiation-expos.md
23724375,,2012,in_vitro,stress_oxydatif,,Journal of medical signals and sensors,Effects of radiofrequency radiation on human ferritin: an in vitro enzymun assay.,https://pubmed.ncbi.nlm.nih.gov/23724375/,in_vitro/stress_oxydatif/2012_23724375_effects-of-radiofrequency-radiation-on-human-ferri.md
38153906,10.1021/acsbiomaterials.3c01341,2023,in_vitro,thermique,,ACS biomaterials science & engineering,Dielectric and Magnetic Composites of FeO@APNs for Superior Microwave Thermal Effect.,https://pubmed.ncbi.nlm.nih.gov/38153906/,in_vitro/thermique/2023_38153906_dielectric-and-magnetic-composites-of-feo-apns-for.md
31579965,10.1002/bem.22223,2019,in_vitro,thermique,dosimetrie_exposition,Bioelectromagnetics,Millimeter-Wave Heating in In Vitro Studies: Effect of Convection in Continuous and Pulse-Modulated Regimes.,https://pubmed.ncbi.nlm.nih.gov/31579965/,in_vitro/thermique/2019_31579965_millimeter-wave-heating-in-in-vitro-studies-effect.md
28339776,10.1093/jrr/rrx004,2017,in_vitro,thermique,dosimetrie_exposition,Journal of radiation research,Effect of acute millimeter wave exposure on dopamine metabolism of NGF-treated PC12 cells.,https://pubmed.ncbi.nlm.nih.gov/28339776/,in_vitro/thermique/2017_28339776_effect-of-acute-millimeter-wave-exposure-on-dopami.md
21827772,10.1016/j.mrfmmm.2011.07.009,2011,in_vitro,thermique,eeg_sommeil;apoptose_mitochondrie,Mutation research,"Non-thermal effects of 2.45 GHz microwaves on spindle assembly, mitotic cells and viability of Chinese hamster V-79 cells.",https://pubmed.ncbi.nlm.nih.gov/21827772/,in_vitro/thermique/2011_21827772_non-thermal-effects-of-2-45-ghz-microwaves-on-spin.md
42243210,10.1038/s41598-026-56001-x,2026,in_vivo,apoptose_mitochondrie,stress_oxydatif;neuroinflammation,Scientific reports,L arginine and radiofrequency electromagnetic field attenuate inflammatory and apoptotic injury after experimental subarachnoid hemorrhage.,https://pubmed.ncbi.nlm.nih.gov/42243210/,in_vivo/apoptose_mitochondrie/2026_42243210_l-arginine-and-radiofrequency-electromagnetic-fiel.md
38454287,10.5152/iao.2024.231142,2024,in_vivo,apoptose_mitochondrie,neurodeveloppement,The journal of international advanced otology,Effect of 2.45 GHz Microwave Radiation on the Inner Ear: A Histopathological Study on 2.45 GHz Microwave Radiation and Cochlea.,https://pubmed.ncbi.nlm.nih.gov/38454287/,in_vivo/apoptose_mitochondrie/2024_38454287_effect-of-2-45-ghz-microwave-radiation-on-the-inne.md
38725116,10.1002/bem.22504,2024,in_vivo,apoptose_mitochondrie,reproduction,Bioelectromagnetics,Expression levels of tam receptors and ligands in the testes of rats exposed to short and middle-term 2100 MHz radiofrequency radiation.,https://pubmed.ncbi.nlm.nih.gov/38725116/,in_vivo/apoptose_mitochondrie/2024_38725116_expression-levels-of-tam-receptors-and-ligands-in.md
34282830,10.1042/BSR20190878,2022,in_vivo,apoptose_mitochondrie,thermique;cancer,Bioscience reports,The anti-tumor effects of the combination of microwave hyperthermia and lobaplatin against breast cancer cells in vitro and in vivo.,https://pubmed.ncbi.nlm.nih.gov/34282830/,in_vivo/apoptose_mitochondrie/2022_34282830_the-anti-tumor-effects-of-the-combination-of-micro.md
33562018,10.3390/molecules26040855,2021,in_vivo,apoptose_mitochondrie,,"Molecules (Basel, Switzerland)",Microwave-Assisted Enzymatic Extraction of Flavonoids fromSieb. Blossom and Their Immunomodulating Effect in Mice with DSS-Induced Colitis.,https://pubmed.ncbi.nlm.nih.gov/33562018/,in_vivo/apoptose_mitochondrie/2021_33562018_microwave-assisted-enzymatic-extraction-of-flavono.md
32695301,10.22038/ijbms.2020.40184.9512,2020,in_vivo,apoptose_mitochondrie,neurodeveloppement;stress_oxydatif;reproduction,Iranian journal of basic medical sciences,"Wi-Fi (2.4 GHz) affects anti-oxidant capacity, DNA repair genes expression and, apoptosis in pregnant mouse placenta.",https://pubmed.ncbi.nlm.nih.gov/32695301/,in_vivo/apoptose_mitochondrie/2020_32695301_wi-fi-2-4-ghz-affects-anti-oxidant-capacity-dna-re.md
30734565,10.1021/acs.nanolett.8b04723,2019,in_vivo,apoptose_mitochondrie,,Nano letters,Pulsed Microwave-Pumped Drug-Free Thermoacoustic Therapy by Highly Biocompatible and Safe Metabolic Polyarginine Probes.,https://pubmed.ncbi.nlm.nih.gov/30734565/,in_vivo/apoptose_mitochondrie/2019_30734565_pulsed-microwave-pumped-drug-free-thermoacoustic-t.md
31608966,10.5137/1019-5149.JTN.26492-19.2,2019,in_vivo,apoptose_mitochondrie,eeg_sommeil,Turkish neurosurgery,Melatonin Modulates NMDA-Receptor 2B/Calpain-1/ Caspase-12 Pathways in Rat Brain After Long Time Exposure to GSM Radiation.,https://pubmed.ncbi.nlm.nih.gov/31608966/,in_vivo/apoptose_mitochondrie/2019_31608966_melatonin-modulates-nmda-receptor-2b-calpain-1-cas.md
29413766,10.1016/j.etap.2018.01.009,2018,in_vivo,apoptose_mitochondrie,neuro_comportement_cognition;neurodeveloppement;dosimetrie_exposition,Environmental toxicology and pharmacology,"Radiofrequency electromagnetic radiation exposure effects on amygdala morphology, place preference behavior and brain caspase-3 activity in rats.",https://pubmed.ncbi.nlm.nih.gov/29413766/,in_vivo/apoptose_mitochondrie/2018_29413766_radiofrequency-electromagnetic-radiation-exposure.md
29968967,10.1002/tox.22578,2018,in_vivo,apoptose_mitochondrie,reproduction;stress_oxydatif;cancer,Environmental toxicology,2.45 GHz microwave radiation induced oxidative and nitrosative stress mediated testicular apoptosis: Involvement of a p53 dependent bax-caspase-3 mediated pathway.,https://pubmed.ncbi.nlm.nih.gov/29968967/,in_vivo/apoptose_mitochondrie/2018_29968967_2-45-ghz-microwave-radiation-induced-oxidative-and.md
30421158,10.1007/s11060-018-03012-y,2018,in_vivo,apoptose_mitochondrie,cancer;dosimetrie_exposition,Journal of neuro-oncology,Possible effects of radiofrequency electromagnetic fields on in vivo C6 brain tumors in Wistar rats.,https://pubmed.ncbi.nlm.nih.gov/30421158/,in_vivo/apoptose_mitochondrie/2018_30421158_possible-effects-of-radiofrequency-electromagnetic.md
27865708,10.1016/j.bjorl.2016.10.004,2016,in_vivo,apoptose_mitochondrie,,Brazilian journal of otorhinolaryngology,Effects of exposure to 2100MHz GSM-like radiofrequency electromagnetic field on auditory system of rats.,https://pubmed.ncbi.nlm.nih.gov/27865708/,in_vivo/apoptose_mitochondrie/2016_27865708_effects-of-exposure-to-2100mhz-gsm-like-radiofrequ.md
27880884,10.1016/j.jep.2016.11.015,2016,in_vivo,apoptose_mitochondrie,stress_oxydatif,Journal of ethnopharmacology,Anti-atherosclerosis and cardio-protective effects of the Angong Niuhuang Pill on a high fat and vitamin D3 induced rodent model of atherosclerosis.,https://pubmed.ncbi.nlm.nih.gov/27880884/,in_vivo/apoptose_mitochondrie/2016_27880884_anti-atherosclerosis-and-cardio-protective-effects.md
28125894,10.4149/BLL_2016_129,2016,in_vivo,apoptose_mitochondrie,neurodeveloppement,Bratislavske lekarske listy,GSM-like radiofrequency exposure induces apoptosis via caspase-dependent pathway in infant rabbits.,https://pubmed.ncbi.nlm.nih.gov/28125894/,in_vivo/apoptose_mitochondrie/2016_28125894_gsm-like-radiofrequency-exposure-induces-apoptosis.md
26132082,10.1371/journal.pone.0132046,2015,in_vivo,apoptose_mitochondrie,stress_oxydatif;genotoxicite_epigenetique;thermique,PloS one,Enhancement of Apoptosis by Titanium Alloy Internal Fixations during Microwave Treatments for Fractures: An Animal Study.,https://pubmed.ncbi.nlm.nih.gov/26132082/,in_vivo/apoptose_mitochondrie/2015_26132082_enhancement-of-apoptosis-by-titanium-alloy-interna.md
26171150,10.3892/br.2015.454,2015,in_vivo,apoptose_mitochondrie,,Biomedical reports,Pathophysiology of microwave-induced traumatic brain injury.,https://pubmed.ncbi.nlm.nih.gov/26171150/,in_vivo/apoptose_mitochondrie/2015_26171150_pathophysiology-of-microwave-induced-traumatic-bra.md
24635541,10.1111/micc.12122,2014,in_vivo,apoptose_mitochondrie,,"Microcirculation (New York, N.Y. : 1994)",Microwave radiation injuries microvasculature through inducing endoplasmic reticulum stress.,https://pubmed.ncbi.nlm.nih.gov/24635541/,in_vivo/apoptose_mitochondrie/2014_24635541_microwave-radiation-injuries-microvasculature-thro.md
25060044,10.1111/and.12321,2014,in_vivo,apoptose_mitochondrie,,Andrologia,Effects of microwaves (950 MHZ mobile phone) on morphometric and apoptotic changes of rabbit epididymis.,https://pubmed.ncbi.nlm.nih.gov/25060044/,in_vivo/apoptose_mitochondrie/2014_25060044_effects-of-microwaves-950-mhz-mobile-phone-on-morp.md
19432670,10.1111/j.1440-1827.2009.02368.x,2009,in_vivo,apoptose_mitochondrie,cancer,Pathology international,"Microwave cell death: molecular analysis using DNA electrophoresis, PCR amplification and TUNEL.",https://pubmed.ncbi.nlm.nih.gov/19432670/,in_vivo/apoptose_mitochondrie/2009_19432670_microwave-cell-death-molecular-analysis-using-dna.md
18327715,10.1080/15368370701878978,2008,in_vivo,apoptose_mitochondrie,genotoxicite_epigenetique;reproduction,Electromagnetic biology and medicine,Whole-body exposure of radiation emitted from 900 MHz mobile phones does not seem to affect the levels of anti-apoptotic bcl-2 protein.,https://pubmed.ncbi.nlm.nih.gov/18327715/,in_vivo/apoptose_mitochondrie/2008_18327715_whole-body-exposure-of-radiation-emitted-from-900.md
18067994,10.1016/j.arcmed.2007.06.013,2007,in_vivo,apoptose_mitochondrie,reproduction,Archives of medical research,Mobile phone exposure does not induce apoptosis on spermatogenesis in rats.,https://pubmed.ncbi.nlm.nih.gov/18067994/,in_vivo/apoptose_mitochondrie/2007_18067994_mobile-phone-exposure-does-not-induce-apoptosis-on.md
36342872,10.4149/BLL_2022_138,2022,in_vivo,barriere_hemato_encephalique,,Bratislavske lekarske listy,PIXE analysis of iron in rabbit cerebellum after exposure to radiofrequency electromagnetic fields.,https://pubmed.ncbi.nlm.nih.gov/36342872/,in_vivo/barriere_hemato_encephalique/2022_36342872_pixe-analysis-of-iron-in-rabbit-cerebellum-after-e.md
22047463,10.3109/15368378.2011.600167,2011,in_vivo,barriere_hemato_encephalique,,Electromagnetic biology and medicine,Effects of radiofrequency radiation exposure on blood-brain barrier permeability in male and female rats.,https://pubmed.ncbi.nlm.nih.gov/22047463/,in_vivo/barriere_hemato_encephalique/2011_22047463_effects-of-radiofrequency-radiation-exposure-on-bl.md
15042623,10.1002/bem.20004,2004,in_vivo,barriere_hemato_encephalique,thermique,Bioelectromagnetics,Studies on microwaves in medicine and biology: from snails to humans.,https://pubmed.ncbi.nlm.nih.gov/15042623/,in_vivo/barriere_hemato_encephalique/2004_15042623_studies-on-microwaves-in-medicine-and-biology-from.md
12782486,10.1289/ehp.6039,2003,in_vivo,barriere_hemato_encephalique,,Environmental health perspectives,Nerve cell damage in mammalian brain after exposure to microwaves from GSM mobile phones.,https://pubmed.ncbi.nlm.nih.gov/12782486/,in_vivo/barriere_hemato_encephalique/2003_12782486_nerve-cell-damage-in-mammalian-brain-after-exposur.md
3344268,,1988,in_vivo,barriere_hemato_encephalique,neurodeveloppement,Progress in clinical and biological research,Morphological changes in cerebellum of neonatal rats exposed to 2.45 GHz microwaves.,https://pubmed.ncbi.nlm.nih.gov/3344268/,in_vivo/barriere_hemato_encephalique/1988_3344268_morphological-changes-in-cerebellum-of-neonatal-ra.md
487114,10.1016/0006-8993(79)90807-2,1979,in_vivo,barriere_hemato_encephalique,,Brain research,Permeability of the blood-brain barrier to mannitol in the rat following 2450 MHz microwave irradiation.,https://pubmed.ncbi.nlm.nih.gov/487114/,in_vivo/barriere_hemato_encephalique/1979_487114_permeability-of-the-blood-brain-barrier-to-mannito.md
861720,10.1016/0006-8993(77)90726-0,1977,in_vivo,barriere_hemato_encephalique,,Brain research,Microwave alteration of the blood-brain barrier system of rats.,https://pubmed.ncbi.nlm.nih.gov/861720/,in_vivo/barriere_hemato_encephalique/1977_861720_microwave-alteration-of-the-blood-brain-barrier-sy.md
38232086,10.1371/journal.pone.0296699,2024,in_vivo,cancer,,PloS one,Genetic profiling of rat gliomas and cardiac schwannomas from life-time radiofrequency radiation exposure study using a targeted next-generation sequencing gene panel.,https://pubmed.ncbi.nlm.nih.gov/38232086/,in_vivo/cancer/2024_38232086_genetic-profiling-of-rat-gliomas-and-cardiac-schwa.md
35476263,10.1002/bem.22407,2022,in_vivo,cancer,,Bioelectromagnetics,An International Collaborative Animal Study of the Carcinogenicity of Mobile Phone Radiofrequency Radiation: Considerations for Preparation of a Global Project.,https://pubmed.ncbi.nlm.nih.gov/35476263/,in_vivo/cancer/2022_35476263_an-international-collaborative-animal-study-of-the.md
25771019,10.1016/j.biomaterials.2015.02.017,2015,in_vivo,cancer,neuro_comportement_cognition,Biomaterials,Efficient in vitro and in vivo pulmonary delivery of nucleic acid by carbon dot-based nanocarriers.,https://pubmed.ncbi.nlm.nih.gov/25771019/,in_vivo/cancer/2015_25771019_efficient-in-vitro-and-in-vivo-pulmonary-delivery.md
37833400,10.1038/s41598-023-44572-y,2023,in_vivo,dosimetrie_exposition,,Scientific reports,Parameter variation effects on millimeter wave dosimetry based on precise skin thickness in real rats.,https://pubmed.ncbi.nlm.nih.gov/37833400/,in_vivo/dosimetrie_exposition/2023_37833400_parameter-variation-effects-on-millimeter-wave-dos.md
35485721,10.1002/bem.22403,2022,in_vivo,dosimetrie_exposition,,Bioelectromagnetics,In Vivo Functional Ultrasound (fUS) Real-Time Imaging and Dosimetry of Mice Brain Under Radiofrequency Exposure.,https://pubmed.ncbi.nlm.nih.gov/35485721/,in_vivo/dosimetrie_exposition/2022_35485721_in-vivo-functional-ultrasound-fus-real-time-imagin.md
26769169,10.1002/bem.21950,2016,in_vivo,dosimetrie_exposition,,Bioelectromagnetics,Desktop exposure system and dosimetry for small scale in vivo radiofrequency exposure experiments.,https://pubmed.ncbi.nlm.nih.gov/26769169/,in_vivo/dosimetrie_exposition/2016_26769169_desktop-exposure-system-and-dosimetry-for-small-sc.md
19603498,10.1002/syn.20684,2009,in_vivo,dosimetrie_exposition,neuro_comportement_cognition,"Synapse (New York, N.Y.)",Abnormality of synaptic vesicular associated proteins in cerebral cortex and hippocampus after microwave exposure.,https://pubmed.ncbi.nlm.nih.gov/19603498/,in_vivo/dosimetrie_exposition/2009_19603498_abnormality-of-synaptic-vesicular-associated-prote.md
557906,10.2105/ajph.67.4.367,1977,in_vivo,dosimetrie_exposition,,American journal of public health,Detergent toxicity survey.,https://pubmed.ncbi.nlm.nih.gov/557906/,in_vivo/dosimetrie_exposition/1977_557906_detergent-toxicity-survey.md
33440456,10.1002/bem.22318,2021,in_vivo,eeg_sommeil,stress_oxydatif;apoptose_mitochondrie;dosimetrie_exposition,Bioelectromagnetics,Effects of 2600 MHz Radiofrequency Radiation in Brain Tissue of Male Wistar Rats and Neuroprotective Effects of Melatonin.,https://pubmed.ncbi.nlm.nih.gov/33440456/,in_vivo/eeg_sommeil/2021_33440456_effects-of-2600-mhz-radiofrequency-radiation-in-br.md
24905635,10.1371/journal.pone.0099007,2014,in_vivo,eeg_sommeil,neuro_comportement_cognition;dosimetrie_exposition,PloS one,Does exposure to a radiofrequency electromagnetic field modify thermal preference in juvenile rats?,https://pubmed.ncbi.nlm.nih.gov/24905635/,in_vivo/eeg_sommeil/2014_24905635_does-exposure-to-a-radiofrequency-electromagnetic.md
21996712,10.1177/0748233711420468,2011,in_vivo,eeg_sommeil,,Toxicology and industrial health,"Effects of electromagnetic radiation from 3G mobile phone on heart rate, blood pressure and ECG parameters in rats.",https://pubmed.ncbi.nlm.nih.gov/21996712/,in_vivo/eeg_sommeil/2011_21996712_effects-of-electromagnetic-radiation-from-3g-mobil.md
15941010,10.1191/0748233704th207oa,2004,in_vivo,eeg_sommeil,,Toxicology and industrial health,Prevention of mobile phone induced skin tissue changes by melatonin in rat: an experimental study.,https://pubmed.ncbi.nlm.nih.gov/15941010/,in_vivo/eeg_sommeil/2004_15941010_prevention-of-mobile-phone-induced-skin-tissue-cha.md
38461548,10.1093/jrr/rrae004,2024,in_vivo,general,,Journal of radiation research,Modeling of a tissue expander with a radiofrequency identification port in postmastectomy radiation therapy planning.,https://pubmed.ncbi.nlm.nih.gov/38461548/,in_vivo/general/2024_38461548_modeling-of-a-tissue-expander-with-a-radiofrequenc.md
39057677,10.3390/metabo14070354,2024,in_vivo,general,,Metabolites,Microwave Radiation Caused Dynamic Metabolic Fluctuations in the Mammalian Hippocampus.,https://pubmed.ncbi.nlm.nih.gov/39057677/,in_vivo/general/2024_39057677_microwave-radiation-caused-dynamic-metabolic-fluct.md
39150372,10.1089/photob.2024.0062,2024,in_vivo,general,,"Photobiomodulation, photomedicine, and laser surgery",Lens Fragmentation with Picosecond Laser Pulses After Artificial Cataract Induction with Microwaves.,https://pubmed.ncbi.nlm.nih.gov/39150372/,in_vivo/general/2024_39150372_lens-fragmentation-with-picosecond-laser-pulses-af.md
39497584,10.26355/eurrev_202410_36864,2024,in_vivo,general,,European review for medical and pharmacological sciences,The effects of radiofrequency electromagnetic radiation emitted by mobile phones on rat parotid gland histology - an experimental study.,https://pubmed.ncbi.nlm.nih.gov/39497584/,in_vivo/general/2024_39497584_the-effects-of-radiofrequency-electromagnetic-radi.md
37451545,10.1016/j.jconrel.2023.07.022,2023,in_vivo,general,,Journal of controlled release : official journal of the Controlled Release Society,Hydrogel device for analgesic drugs with in-situ loading and polymerization.,https://pubmed.ncbi.nlm.nih.gov/37451545/,in_vivo/general/2023_37451545_hydrogel-device-for-analgesic-drugs-with-in-situ-l.md
34984797,10.1002/tox.23447,2022,in_vivo,general,,Environmental toxicology,Effects of mobile phone electromagnetic radiation on rat hippocampus proteome.,https://pubmed.ncbi.nlm.nih.gov/34984797/,in_vivo/general/2022_34984797_effects-of-mobile-phone-electromagnetic-radiation.md
35408043,10.3390/s22072428,2022,in_vivo,general,,"Sensors (Basel, Switzerland)",Passive Millimeter-Wave Imaging for Burns Diagnostics under Dressing Materials.,https://pubmed.ncbi.nlm.nih.gov/35408043/,in_vivo/general/2022_35408043_passive-millimeter-wave-imaging-for-burns-diagnost.md
35635293,10.1111/vde.13080,2022,in_vivo,general,,Veterinary dermatology,Evaluation of cold atmospheric microwave plasma on skin physiological parameters and tolerability in dogs.,https://pubmed.ncbi.nlm.nih.gov/35635293/,in_vivo/general/2022_35635293_evaluation-of-cold-atmospheric-microwave-plasma-on.md
34451253,10.3390/polym13162716,2021,in_vivo,general,,Polymers,Microwave Enabled Physically Cross Linked Sodium Alginate and Pectin Film and Their Application in Combination with Modified Chitosan-Curcumin Nanoparticles. A Novel Strategy for 2nd Degree Burns Wound Healing in Animals.,https://pubmed.ncbi.nlm.nih.gov/34451253/,in_vivo/general/2021_34451253_microwave-enabled-physically-cross-linked-sodium-a.md
32423875,10.1016/j.ijpharm.2020.119416,2020,in_vivo,general,,International journal of pharmaceutics,Transdermal insulin delivery with microwave and fatty acids as permeation enhancers.,https://pubmed.ncbi.nlm.nih.gov/32423875/,in_vivo/general/2020_32423875_transdermal-insulin-delivery-with-microwave-and-fa.md
33259902,10.1016/j.ijpharm.2020.120099,2020,in_vivo,general,,International journal of pharmaceutics,Advancing skin delivery of α-tocopherol and γ-tocotrienol for dermatitis treatment via nanotechnology and microwave technology.,https://pubmed.ncbi.nlm.nih.gov/33259902/,in_vivo/general/2020_33259902_advancing-skin-delivery-of-tocopherol-and-tocotrie.md
34796005,10.17691/stm2020.12.5.06,2020,in_vivo,general,,Sovremennye tekhnologii v meditsine,Near-Field Resonance Microwave Sounding to Study Dielectric Properties of Different Skin Areas (Experimental Study).,https://pubmed.ncbi.nlm.nih.gov/34796005/,in_vivo/general/2020_34796005_near-field-resonance-microwave-sounding-to-study-d.md
